Id,ProductTypeName,IsActive,CreatedBy,CreatedDate
3830,,0,pawanjeetsingh@ord.gov.in,49:20.7
3831,,0,akshat.raj@gov.in,50:23.1
3832,,0,akshat.raj@gov.in,51:41.8
3833,,0,pawanjeetsingh@ord.gov.in,53:08.1
3834,HYDRAUNYCOIL FH 19,0,Chowdhury.Santanu@grse.co.in,53:21.5
3835,,0,pawanjeetsingh@ord.gov.in,55:05.5
3836,CORDLESS SOLDERING IRON,0,Chowdhury.Santanu@grse.co.in,56:10.3
3837,,0,pawanjeetsingh@ord.gov.in,57:55.6
3838,,0,akshat.raj@gov.in,58:56.4
3839,,0,akshat.raj@gov.in,00:39.9
3840,TRI CLAD AL/ST TRAN.JNT.20MMWIDEX2.85MLG,0,Chowdhury.Santanu@grse.co.in,00:43.1
3841,,0,pawanjeetsingh@ord.gov.in,01:04.3
3842,,0,pawanjeetsingh@ord.gov.in,01:56.2
3843,,0,akshat.raj@gov.in,02:21.9
3844,,0,pawanjeetsingh@ord.gov.in,03:49.8
3845,,0,akshat.raj@gov.in,04:11.8
3846,,0,Chowdhury.Santanu@grse.co.in,05:06.7
3847,,0,pawanjeetsingh@ord.gov.in,05:37.9
3848,,0,akshat.raj@gov.in,05:42.0
3849,,0,akshat.raj@gov.in,06:56.6
3850,,0,pawanjeetsingh@ord.gov.in,07:29.3
3851,,0,akshat.raj@gov.in,08:02.9
3852,AIR DRIVEN HYD PP,0,Chowdhury.Santanu@grse.co.in,08:53.5
3853,,0,akshat.raj@gov.in,09:17.1
3854,,0,pawanjeetsingh@ord.gov.in,10:04.5
3855,,0,akshat.raj@gov.in,10:41.4
3856,,0,gm-ofn-bih@nic.in,10:59.2
3857,SAFETY SHOE,0,Chowdhury.Santanu@grse.co.in,11:52.9
3858,,0,akshat.raj@gov.in,11:55.3
3859,,0,pawanjeetsingh@ord.gov.in,12:57.8
3860,,0,akshat.raj@gov.in,13:15.7
3861,,0,akshat.raj@gov.in,14:28.5
3862,PAINT,0,pawanjeetsingh@ord.gov.in,15:43.2
3863,,0,akshat.raj@gov.in,20:38.3
3864,,0,akshat.raj@gov.in,22:02.2
3865,VALUATION OF THREE LOTS OF MIXED SCRAP,0,Chowdhury.Santanu@grse.co.in,23:18.8
3866,,0,akshat.raj@gov.in,23:20.0
3867,,0,akshat.raj@gov.in,24:32.6
3868,,0,Chowdhury.Santanu@grse.co.in,26:04.5
3869,,0,akshat.raj@gov.in,26:08.9
3870,,0,pawanjeetsingh@ord.gov.in,26:21.1
3871,,0,akshat.raj@gov.in,27:18.4
3872,,0,akshat.raj@gov.in,28:28.5
3873,PACKING BOX,0,pawanjeetsingh@ord.gov.in,28:30.4
3874,,0,akshat.raj@gov.in,29:40.9
3875,,0,Chowdhury.Santanu@grse.co.in,30:04.6
3876,,0,pawanjeetsingh@ord.gov.in,30:58.3
3877,,0,akshat.raj@gov.in,31:00.4
3878,,0,pawanjeetsingh@ord.gov.in,31:41.6
3879,,0,akshat.raj@gov.in,32:08.7
3880,,0,akshat.raj@gov.in,33:14.7
3881,,0,akshat.raj@gov.in,34:21.8
3882,,0,akshat.raj@gov.in,35:38.9
3883,Design & drawing of 25 T  Tower Crane,0,Chowdhury.Santanu@grse.co.in,36:13.1
3884,,0,akshat.raj@gov.in,36:58.7
3885,,0,akshat.raj@gov.in,38:19.9
3886,Latest Generation PAUT-UFD with TFM M/C.,0,Chowdhury.Santanu@grse.co.in,43:08.8
3887,Sea Freight Charges,0,Chowdhury.Santanu@grse.co.in,47:34.7
3888,CHEMICAL&METALLOGRAPHIC TEST,0,m.mahendran@grse.co.in,51:16.4
3889,3 MM THICK CERAMIC CLOTH,0,Chowdhury.Santanu@grse.co.in,56:46.6
3890,,0,m.mahendran@grse.co.in,57:03.5
3891,Portable High Pr. Air Driven Pump,0,Chowdhury.Santanu@grse.co.in,01:39.4
3892,hydraulic tools and solutions,0,m.mahendran@grse.co.in,04:53.2
3893,,0,Chowdhury.Santanu@grse.co.in,05:26.1
3894,FAX MACHINE,0,m.mahendran@grse.co.in,08:14.4
3895,Sandals with strap for female employees,0,Chowdhury.Santanu@grse.co.in,09:08.7
3896,Aqua Gas On-site Oxy-Hydrogen Fuel Gas,0,Chowdhury.Santanu@grse.co.in,12:01.7
3897,,0,m.mahendran@grse.co.in,13:26.5
3898,Optimizer  Storage System,0,Chowdhury.Santanu@grse.co.in,19:10.2
3899,,0,Chowdhury.Santanu@grse.co.in,18:29.4
3900,PROCUREMENT OF HD SETTOP BOX,0,Chowdhury.Santanu@grse.co.in,21:09.9
3901,Copper Power Cable Armoured,0,Chowdhury.Santanu@grse.co.in,25:33.0
3902,RECTIFICATION OF BAND BRAKE OF AC OF GSL,0,m.mahendran@grse.co.in,27:45.7
3903,3D TOTAL STATION WITH ACCESSORIES,0,Chowdhury.Santanu@grse.co.in,28:47.5
3904,BOILER SUIT,0,Chowdhury.Santanu@grse.co.in,34:34.8
3905,MISSILES,0,Chowdhury.Santanu@grse.co.in,39:42.7
3906,Procurement of HHMD,0,m.mahendran@grse.co.in,40:14.1
3907,,0,Chowdhury.Santanu@grse.co.in,42:36.6
3908,Portable Ultrasonic Flaw Detector,0,Chowdhury.Santanu@grse.co.in,46:50.1
3909,insulation solutions,0,m.mahendran@grse.co.in,47:33.9
3910,variety of lubricating oils and greases,0,m.mahendran@grse.co.in,50:33.7
3911,,0,Chowdhury.Santanu@grse.co.in,50:58.5
3912,,0,Chowdhury.Santanu@grse.co.in,54:40.0
3913,,0,Chowdhury.Santanu@grse.co.in,09:27.7
3914,,0,Chowdhury.Santanu@grse.co.in,14:52.4
3915,Pipe,0,m.mahendran@grse.co.in,17:50.8
3916,,0,Chowdhury.Santanu@grse.co.in,20:21.4
3917,,0,Chowdhury.Santanu@grse.co.in,22:56.5
3918,"FILTER-MODIFICATION OF SIAS FILTER,SHIP SIDE AIR FILTER UNIT",0,m.mahendran@grse.co.in,23:55.5
3919,XEROX PAPER,0,m.mahendran@grse.co.in,25:52.1
3920,SPARE GEARBOX,0,m.mahendran@grse.co.in,27:42.2
3921,Stage High Flow DA Pressure Regulator,0,Chowdhury.Santanu@grse.co.in,28:18.8
3922,,0,sbsutar@mazdock.com,31:00.3
3923,,0,m.mahendran@grse.co.in,31:25.6
3924,,0,sbsutar@mazdock.com,32:01.0
3925,SERV_FREIGHT&TRANST INSRNCE_INNOVA CRYST,0,Chowdhury.Santanu@grse.co.in,32:16.3
3926,,0,sbsutar@mazdock.com,32:53.8
3927,,0,sbsutar@mazdock.com,34:05.8
3928,,0,sbsutar@mazdock.com,34:47.4
3929,VHF set,0,Chowdhury.Santanu@grse.co.in,34:52.9
3930,,0,sbsutar@mazdock.com,36:15.8
3931,,0,sbsutar@mazdock.com,36:48.2
3932,,0,Chowdhury.Santanu@grse.co.in,38:22.9
3933,,0,sbsutar@mazdock.com,39:09.1
3934,,0,sbsutar@mazdock.com,39:35.8
3935,,0,sbsutar@mazdock.com,40:01.2
3936,,0,sbsutar@mazdock.com,40:59.6
3937,HOSE LINE,0,m.mahendran@grse.co.in,43:21.9
3938,Dehumidification,0,Chowdhury.Santanu@grse.co.in,43:57.4
3939,"AIR,SEA  FREIGHT CHARGES",0,m.mahendran@grse.co.in,46:23.4
3940,B&D_LED DRIVER PCB,0,Chowdhury.Santanu@grse.co.in,49:30.1
3941,SOFTWARE SUPPORT ENGINEER,0,m.mahendran@grse.co.in,51:42.0
3942,PHOTOGRAMMETRY SOFTWARE LIC,0,Chowdhury.Santanu@grse.co.in,52:47.2
3943,DGPS (Satellite based),0,m.mahendran@grse.co.in,53:44.8
3944,MACHINERY,0,rajkumar@midhani-india.in,19:54.7
3945,CONVERSION OF INGOTS TO BREACH RINGS.,0,rajkumar@midhani-india.in,24:11.6
3946,,0,rajkumar@midhani-india.in,25:52.1
3947,,0,rajkumar@midhani-india.in,26:53.6
3948,MACHINING WORK,0,rajkumar@midhani-india.in,28:38.7
3949,,0,rajkumar@midhani-india.in,30:00.4
3950,,0,rajkumar@midhani-india.in,31:40.6
3951,,0,rajkumar@midhani-india.in,32:54.9
3952,,0,rajkumar@midhani-india.in,33:52.8
3953,SERVICE,0,rajkumar@midhani-india.in,37:43.2
3954,,0,rajkumar@midhani-india.in,38:46.9
3955,CONVERSION OF SCRAP TO INGOTS,0,rajkumar@midhani-india.in,40:25.2
3956,,0,rajkumar@midhani-india.in,41:51.1
3957,TOOLS,0,rajkumar@midhani-india.in,45:42.1
3958,,0,rajkumar@midhani-india.in,46:27.1
3959,,0,rajkumar@midhani-india.in,47:44.2
3960,,0,rajkumar@midhani-india.in,49:00.7
3961,,0,rajkumar@midhani-india.in,49:41.2
3962,Office Equipment,0,snitesh@midhani-india.in,27:32.2
3963,,0,snitesh@midhani-india.in,41:17.6
3964,,0,vaprasannakumar@ord.gov.in,47:59.3
3965,,0,snitesh@midhani-india.in,48:58.5
3966,,0,vaprasannakumar@ord.gov.in,52:26.2
3967,,0,m.mahendran@grse.co.in,58:08.8
3968,MULTIMETER,0,m.mahendran@grse.co.in,07:07.1
3969,,0,vaprasannakumar@ord.gov.in,07:33.8
3970,,0,vaprasannakumar@ord.gov.in,14:11.4
3971,BASE FRAME,0,m.mahendran@grse.co.in,14:20.1
3972,,0,vaprasannakumar@ord.gov.in,18:05.5
3973,,0,tank.ofmk@ord.gov.in,20:30.6
3974,,0,vaprasannakumar@ord.gov.in,20:44.2
3975,,0,vaprasannakumar@ord.gov.in,22:38.1
3976,,0,vaprasannakumar@ord.gov.in,25:42.8
3977,,0,vaprasannakumar@ord.gov.in,28:01.3
3978,,0,vaprasannakumar@ord.gov.in,29:27.3
3979,,0,vaprasannakumar@ord.gov.in,30:59.7
3980,,0,vaprasannakumar@ord.gov.in,32:14.4
3981,,0,vaprasannakumar@ord.gov.in,33:42.3
3982,,0,vaprasannakumar@ord.gov.in,34:55.9
3983,,0,vaprasannakumar@ord.gov.in,37:10.1
3984,,0,vaprasannakumar@ord.gov.in,05:37.1
3985,,0,vaprasannakumar@ord.gov.in,09:02.0
3986,,0,vaprasannakumar@ord.gov.in,15:18.4
3987,,0,vaprasannakumar@ord.gov.in,17:17.1
3988,,0,vaprasannakumar@ord.gov.in,19:41.0
3989,,0,vaprasannakumar@ord.gov.in,24:52.5
3990,,0,tank.ofmk@ord.gov.in,25:33.2
3991,,0,vaprasannakumar@ord.gov.in,26:06.6
3992,,0,vaprasannakumar@ord.gov.in,26:59.8
3993,,0,vaprasannakumar@ord.gov.in,30:04.9
3994,,0,vaprasannakumar@ord.gov.in,31:11.8
3995,,0,vaprasannakumar@ord.gov.in,32:24.9
3996,,0,vaprasannakumar@ord.gov.in,37:57.5
3997,,0,bdldgmcc-ap@bdl-india.in,37:57.9
3998,,0,tank.ofmk@ord.gov.in,38:43.6
3999,,0,bdldgmcc-ap@bdl-india.in,38:45.4
4000,,0,vaprasannakumar@ord.gov.in,39:19.7
4001,,0,bdldgmcc-ap@bdl-india.in,39:49.4
4002,,0,bdldgmcc-ap@bdl-india.in,41:52.4
4003,,0,vaprasannakumar@ord.gov.in,44:33.4
4004,,0,vaprasannakumar@ord.gov.in,46:16.6
4005,,0,vaprasannakumar@ord.gov.in,49:44.5
4006,LAUNCHING EQPT FOR MISSILE,0,bdldgmcc-ap@bdl-india.in,49:58.1
4007,NMEA buffer unit,0,vmsalvi@mazdock.com,20:32.8
4008,RUBBERIZATION,0,tank.ofmk@ord.gov.in,39:09.0
4009,,0,tank.ofmk@ord.gov.in,45:50.2
4010,,0,vaprasannakumar@ord.gov.in,48:03.2
4011,,0,vaprasannakumar@ord.gov.in,49:14.9
4012,ELECTRODE,0,tank.ofmk@ord.gov.in,50:48.7
4013,,0,m.mahendran@grse.co.in,51:25.1
4014,,0,vaprasannakumar@ord.gov.in,52:41.9
4015,,0,vaprasannakumar@ord.gov.in,54:29.6
4016,Machining works,0,rajkumar@midhani-india.in,56:54.4
4017,,0,m.mahendran@grse.co.in,02:57.3
4018,,0,rajkumar@midhani-india.in,06:10.4
4019,,0,m.mahendran@grse.co.in,06:19.7
4020,,0,vaprasannakumar@ord.gov.in,07:12.4
4021,,0,m.mahendran@grse.co.in,10:27.4
4022,INSURANCE,0,Chowdhury.Santanu@grse.co.in,11:08.9
4023,HYDRAULIC Â FILTER,0,m.mahendran@grse.co.in,12:43.8
4024,"PORTABLE, SUBMERSIBLE PUMP",0,m.mahendran@grse.co.in,15:25.5
4025,,0,vaprasannakumar@ord.gov.in,15:32.3
4026,MACHINERY,0,rajkumar@midhani-india.in,15:56.5
4027,MACHINING WORK,0,rajkumar@midhani-india.in,17:30.9
4028,,0,vaprasannakumar@ord.gov.in,17:36.8
4029,,0,rajkumar@midhani-india.in,18:48.2
4030,,0,vaprasannakumar@ord.gov.in,19:51.0
4031,FORKLIFTS MACHINARY,0,rajkumar@midhani-india.in,20:16.0
4032,MAGNA FLUX,0,tank.ofmk@ord.gov.in,53:00.4
4033,,0,tank.ofmk@ord.gov.in,00:07.3
4034,,0,imrankhan@ord.gov.in,02:21.7
4035,,0,imrankhan@ord.gov.in,04:22.3
4036,HIRING OF 100 KVA PORTABLE DG SET DURING UNDOCKING OF Y-12653 At MbPT,0,vbwakchaure@mazdock.com,05:03.2
4037,,0,imrankhan@ord.gov.in,06:01.1
4038,"Requirement of Electrical and Weapon Outfitting for P17A""",0,vbwakchaure@mazdock.com,06:04.4
4039,Forging,0,Chowdhury.Santanu@grse.co.in,06:54.7
4040,"Outsourcing of comprehensive work package consisting of plate cutting, Block Construction, outfittin",0,vbwakchaure@mazdock.com,07:29.8
4041,,0,imrankhan@ord.gov.in,10:12.4
4042,"SHIPBORNE RADAR , INSTALLATION MATERIALS AND ACCESSORIES ,CABLE ASSEMBLIES ,ON BOARD SPARES",0,Chowdhury.Santanu@grse.co.in,11:39.3
4043,,0,imrankhan@ord.gov.in,11:49.5
4044,,0,imrankhan@ord.gov.in,12:56.2
4045,,0,imrankhan@ord.gov.in,13:46.6
4046,Wristwatch,0,Chowdhury.Santanu@grse.co.in,13:51.6
4047,,0,imrankhan@ord.gov.in,15:43.4
4048,Cyber Vulnerability Scan.  Cyber Security Audit First Stage,0,Chowdhury.Santanu@grse.co.in,16:14.3
4049,,0,imrankhan@ord.gov.in,16:36.4
4050,,0,imrankhan@ord.gov.in,17:15.8
4051,,0,imrankhan@ord.gov.in,17:57.8
4052,,0,imrankhan@ord.gov.in,19:49.4
4053,Radio Repairing,0,Chowdhury.Santanu@grse.co.in,20:14.5
4054,,0,imrankhan@ord.gov.in,21:34.1
4055,,0,imrankhan@ord.gov.in,24:58.7
4056,,0,imrankhan@ord.gov.in,25:40.3
4057,,0,imrankhan@ord.gov.in,28:15.6
4058,,0,imrankhan@ord.gov.in,30:56.1
4059,,0,imrankhan@ord.gov.in,31:48.2
4060,,0,imrankhan@ord.gov.in,32:37.7
4061,,0,imrankhan@ord.gov.in,33:45.4
4062,,0,imrankhan@ord.gov.in,35:34.0
4063,,0,imrankhan@ord.gov.in,36:42.7
4064,,0,imrankhan@ord.gov.in,38:40.2
4065,,0,rajkumar@midhani-india.in,38:54.2
4066,,0,imrankhan@ord.gov.in,40:19.0
4067,,0,rajkumar@midhani-india.in,40:58.3
4068,,0,imrankhan@ord.gov.in,41:23.1
4069,,0,imrankhan@ord.gov.in,42:11.4
4070,,0,rajkumar@midhani-india.in,42:58.5
4071,,0,rajkumar@midhani-india.in,43:54.9
4072,,0,rajkumar@midhani-india.in,45:19.4
4073,,0,imrankhan@ord.gov.in,45:34.6
4074,SHELLS & PANELS,0,rajkumar@midhani-india.in,46:19.0
4075,,0,imrankhan@ord.gov.in,46:42.0
4076,,0,rajkumar@midhani-india.in,47:18.5
4077,,0,rajkumar@midhani-india.in,48:12.1
4078,,0,rajkumar@midhani-india.in,49:05.9
4079,,0,imrankhan@ord.gov.in,49:44.6
4080,,0,rajkumar@midhani-india.in,50:40.8
4081,,0,rajkumar@midhani-india.in,51:29.6
4082,,0,imrankhan@ord.gov.in,53:08.2
4083,,0,rajkumar@midhani-india.in,53:12.5
4084,AIRDRYER MACHINE,0,rajkumar@midhani-india.in,54:08.1
4085,,0,rajkumar@midhani-india.in,55:12.2
4086,,0,imrankhan@ord.gov.in,55:16.4
4087,,0,imrankhan@ord.gov.in,55:57.2
4088,,0,rajkumar@midhani-india.in,56:02.9
4089,,0,rajkumar@midhani-india.in,56:49.9
4090,,0,imrankhan@ord.gov.in,57:11.0
4091,,0,rajkumar@midhani-india.in,58:00.4
4092,,0,imrankhan@ord.gov.in,58:08.2
4093,,0,imrankhan@ord.gov.in,59:40.7
4094,,0,imrankhan@ord.gov.in,00:30.7
4095,,0,imrankhan@ord.gov.in,01:28.6
4096,,0,imrankhan@ord.gov.in,02:34.5
4097,,0,hvfprojects@ord.gov.in,11:37.2
4098,DIGITALIZATION FOR BEVEL GEAR REDUCTION,0,hvfprojects@ord.gov.in,17:45.9
4099,ELECTRICAL SAFETY SHOE LEATHER BROWN,0,hvfprojects@ord.gov.in,24:26.6
4100,TAP HAND & SHORT,0,hvfprojects@ord.gov.in,28:20.6
4101,PRINTED CIRCUIT BOARD,0,hvfprojects@ord.gov.in,34:50.9
4102,,0,hvfprojects@ord.gov.in,39:42.4
4103,,0,hvfprojects@ord.gov.in,46:59.0
4104,SPANNER DOUBLE ENDED OPEN JAW,0,hvfprojects@ord.gov.in,51:15.9
4105,MICROMETER INTERNAL 3 LINE CONTACT,0,hvfprojects@ord.gov.in,58:11.0
4106,,0,hvfprojects@ord.gov.in,02:06.8
4107,,0,rajkumar@midhani-india.in,54:42.0
4108,,0,rajkumar@midhani-india.in,57:36.7
4109,,0,rajkumar@midhani-india.in,02:27.4
4110,,0,rajkumar@midhani-india.in,08:25.4
4111,,0,rajkumar@midhani-india.in,17:16.0
4112,,0,rajkumar@midhani-india.in,19:59.1
4113,,0,rajkumar@midhani-india.in,22:26.9
4114,,0,rajkumar@midhani-india.in,24:32.7
4115,Measuring instrument,0,rajkumar@midhani-india.in,28:08.3
4116,,0,rajkumar@midhani-india.in,30:44.1
4117,,0,rajkumar@midhani-india.in,40:37.0
4118,ROAD WHEEL WITH SOLID RUBBER,0,tank.ofmk@ord.gov.in,29:38.7
4119,,0,tank.ofmk@ord.gov.in,36:40.3
4120,,0,tank.ofmk@ord.gov.in,42:32.1
4121,,0,vaprasannakumar@ord.gov.in,43:00.1
4122,,0,vaprasannakumar@ord.gov.in,45:28.6
4123,,0,tank.ofmk@ord.gov.in,46:10.6
4124,,0,tank.ofmk@ord.gov.in,46:40.5
4125,,0,vaprasannakumar@ord.gov.in,54:05.0
4126,,0,vaprasannakumar@ord.gov.in,56:02.5
4127,,0,vaprasannakumar@ord.gov.in,59:26.5
4128,,0,mmofbol@ord.gov.in,01:09.0
4129,,0,vaprasannakumar@ord.gov.in,05:03.0
4130,,0,vaprasannakumar@ord.gov.in,05:55.0
4131,,0,vmsalvi@mazdock.com,09:17.3
4132,,0,mmofbol@ord.gov.in,10:32.4
4133,,0,vaprasannakumar@ord.gov.in,10:40.9
4134,,0,vaprasannakumar@ord.gov.in,13:54.9
4135,,0,vmsalvi@mazdock.com,14:56.5
4136,,0,vaprasannakumar@ord.gov.in,16:19.2
4137,,0,vmsalvi@mazdock.com,16:28.7
4138,,0,mmofbol@ord.gov.in,17:00.4
4139,,0,vaprasannakumar@ord.gov.in,17:11.6
4140,,0,mmofbol@ord.gov.in,19:49.3
4141,sensor,0,vmsalvi@mazdock.com,21:12.4
4142,,0,mmofbol@ord.gov.in,23:10.6
4143,,0,Chowdhury.Santanu@grse.co.in,24:09.4
4144,,0,mmofbol@ord.gov.in,24:36.9
4145,ISO SURVEILLANCE AUDIT,0,Chowdhury.Santanu@grse.co.in,29:44.5
4146,HULL,0,vmsalvi@mazdock.com,29:47.2
4147,,0,mmofbol@ord.gov.in,30:59.1
4148,ENGINNERING,0,vmsalvi@mazdock.com,31:24.8
4149,,0,vmsalvi@mazdock.com,34:18.1
4150,,0,vaprasannakumar@ord.gov.in,41:22.0
4151,,0,vmsalvi@mazdock.com,41:49.4
4152,,0,vaprasannakumar@ord.gov.in,42:45.8
4153,ENGINNERING,0,vmsalvi@mazdock.com,44:06.2
4154,ENGINNERING,0,vmsalvi@mazdock.com,44:38.8
4155,,0,mmofbol@ord.gov.in,44:53.0
4156,,0,vaprasannakumar@ord.gov.in,46:08.3
4157,ENGINNERING,0,vmsalvi@mazdock.com,46:28.6
4158,,0,vaprasannakumar@ord.gov.in,47:06.1
4159,HULL,0,vmsalvi@mazdock.com,48:39.7
4160,,0,mmofbol@ord.gov.in,49:18.4
4161,ENGINNERING,0,vmsalvi@mazdock.com,51:45.2
4162,,0,vaprasannakumar@ord.gov.in,52:57.1
4163,OPERATIONALIZE OF HYD ALIGNER,0,Chowdhury.Santanu@grse.co.in,54:31.4
4164,,0,mmofbol@ord.gov.in,55:04.8
4165,,0,vaprasannakumar@ord.gov.in,55:15.3
4166,ELECTRICAL,0,vmsalvi@mazdock.com,58:12.3
4167,,0,vaprasannakumar@ord.gov.in,58:13.1
4168,HULL,0,vmsalvi@mazdock.com,59:39.4
4169,,0,mmofbol@ord.gov.in,00:26.3
4170,,0,vaprasannakumar@ord.gov.in,01:28.2
4171,,0,vaprasannakumar@ord.gov.in,02:26.8
4172,,0,mmofbol@ord.gov.in,04:45.2
4173,,0,vaprasannakumar@ord.gov.in,05:02.0
4174,,0,vaprasannakumar@ord.gov.in,06:32.4
4175,V/UHF Radio Rack,0,Chowdhury.Santanu@grse.co.in,08:22.6
4176,,0,vaprasannakumar@ord.gov.in,11:01.9
4177,,0,vaprasannakumar@ord.gov.in,12:15.0
4178,AFFF Concentrate,0,Chowdhury.Santanu@grse.co.in,14:20.1
4179,,0,vaprasannakumar@ord.gov.in,14:52.4
4180,,0,vaprasannakumar@ord.gov.in,16:09.5
4181,NEOPRENE RUBBER SHEET,0,Chowdhury.Santanu@grse.co.in,17:42.0
4182,ENGINNERING,0,vmsalvi@mazdock.com,18:27.9
4183,ENGINNERING,0,vmsalvi@mazdock.com,19:59.2
4184,ENGINNERING,0,vmsalvi@mazdock.com,23:01.0
4185,ENGINNERING,0,vmsalvi@mazdock.com,24:29.9
4186,UV Blaster,0,Chowdhury.Santanu@grse.co.in,24:49.2
4187,,0,vaprasannakumar@ord.gov.in,25:47.4
4188,ENGINNERING,0,vmsalvi@mazdock.com,26:18.3
4189,,0,vaprasannakumar@ord.gov.in,26:35.2
4190,,0,mmofbol@ord.gov.in,27:53.2
4191,Repair of IRL Davit,0,Chowdhury.Santanu@grse.co.in,28:44.6
4192,ENGINNERING,0,vmsalvi@mazdock.com,30:47.6
4193,,0,mmofbol@ord.gov.in,31:56.6
4194,,0,vaprasannakumar@ord.gov.in,31:56.8
4195,ENGINNERING,0,vmsalvi@mazdock.com,32:08.5
4196,,0,vaprasannakumar@ord.gov.in,33:33.1
4197,EBXL EED,0,Chowdhury.Santanu@grse.co.in,33:39.9
4198,ENGINNERING,0,vmsalvi@mazdock.com,33:50.6
4199,ELECTRICAL,0,vmsalvi@mazdock.com,35:04.9
4200,,0,hvfprojects@ord.gov.in,35:18.8
4201,,0,Chowdhury.Santanu@grse.co.in,35:47.8
4202,ENGINNERING,0,vmsalvi@mazdock.com,36:19.4
4203,,0,vaprasannakumar@ord.gov.in,36:45.0
4204,ENGINNERING,0,vmsalvi@mazdock.com,37:31.8
4205,HULL,0,vmsalvi@mazdock.com,39:02.1
4206,,0,vaprasannakumar@ord.gov.in,39:44.7
4207,ELECTRICAL,0,vmsalvi@mazdock.com,40:01.8
4208,,0,vaprasannakumar@ord.gov.in,40:42.9
4209,ELECTRICAL,0,vmsalvi@mazdock.com,41:01.0
4210,ENGINNERING,0,vmsalvi@mazdock.com,42:17.8
4211,HAD-T UNDERCUT ANCHOR,0,Chowdhury.Santanu@grse.co.in,42:37.8
4212,,0,Chowdhury.Santanu@grse.co.in,45:07.9
4213,,0,vaprasannakumar@ord.gov.in,45:42.3
4214,ENGINNERING,0,vmsalvi@mazdock.com,46:33.9
4215,ELECTRICAL,0,vmsalvi@mazdock.com,47:52.2
4216,,0,vaprasannakumar@ord.gov.in,48:21.5
4217,ENGINNERING,0,vmsalvi@mazdock.com,49:14.4
4218,,0,Chowdhury.Santanu@grse.co.in,49:27.5
4219,ENGINNERING,0,vmsalvi@mazdock.com,51:26.4
4220,,0,ofajmfcc@ord.gov.in,52:15.3
4221,ASM BPVC,0,Chowdhury.Santanu@grse.co.in,52:54.9
4222,ELECTRICAL,0,vmsalvi@mazdock.com,52:58.5
4223,,0,ofajmfcc@ord.gov.in,53:05.1
4224,ELECTRICAL,0,vmsalvi@mazdock.com,54:41.6
4225,,0,vaprasannakumar@ord.gov.in,55:13.6
4226,,0,vaprasannakumar@ord.gov.in,01:06.6
4227,,0,vaprasannakumar@ord.gov.in,02:59.2
4228,,0,Chowdhury.Santanu@grse.co.in,05:37.1
4229,,0,vaprasannakumar@ord.gov.in,05:38.1
4230,,0,vaprasannakumar@ord.gov.in,06:37.9
4231,AMC of 7.5T AC Plant,0,Chowdhury.Santanu@grse.co.in,10:00.9
4232,AMC FOR NEW MULTIPURPOSE FIRE TENDER,0,Chowdhury.Santanu@grse.co.in,17:28.7
4233,Video IP Phones for Dept.,0,Chowdhury.Santanu@grse.co.in,24:08.5
4234,DGP-2201-002-Control,0,Chowdhury.Santanu@grse.co.in,27:25.9
4235,,0,vaprasannakumar@ord.gov.in,27:50.4
4236,,0,vaprasannakumar@ord.gov.in,31:10.5
4237,NWT DS SCREENED DOOR,0,Chowdhury.Santanu@grse.co.in,31:50.3
4238,,0,vaprasannakumar@ord.gov.in,35:33.4
4239,,0,hvfprojects@ord.gov.in,35:48.2
4240,,0,vaprasannakumar@ord.gov.in,36:32.9
4241,"CABLE ASSY-W10, SIGHT",0,hvfprojects@ord.gov.in,36:51.7
4242,,0,vaprasannakumar@ord.gov.in,40:00.8
4243,,0,hvfprojects@ord.gov.in,49:05.6
4244,"HELIUM GAS   PURITY (VOL%) 99.996,",0,hvfprojects@ord.gov.in,54:42.4
4245,CLAMP ON GROUND RESISTANCE TESTER,0,Chowdhury.Santanu@grse.co.in,55:02.3
4246,ZINC ANTISEIZE THREAD COMPOUND,0,Chowdhury.Santanu@grse.co.in,58:51.6
4247,SERVICE FOR LIQUIDATION,0,Chowdhury.Santanu@grse.co.in,02:22.7
4248,Soldering station with accessories,0,Chowdhury.Santanu@grse.co.in,06:23.8
4249,LIQUIDATION OF DL LB-5210,0,Chowdhury.Santanu@grse.co.in,10:58.0
4250,Consultant,0,Chowdhury.Santanu@grse.co.in,13:16.8
4251,,0,Chowdhury.Santanu@grse.co.in,15:43.1
4252,DESIGN & FABRICATION,0,Chowdhury.Santanu@grse.co.in,18:35.8
4253,WIRE ROPE,0,tank.ofmk@ord.gov.in,23:20.3
4254,LIQUIDATION OF DL HA-1071 & 1072,0,Chowdhury.Santanu@grse.co.in,24:36.0
4255,CABLES,0,tank.ofmk@ord.gov.in,26:51.2
4256,,0,tank.ofmk@ord.gov.in,31:41.3
4257,,0,tank.ofmk@ord.gov.in,34:27.2
4258,Hydraulic oil,0,Chowdhury.Santanu@grse.co.in,34:54.2
4259,BULB,0,tank.ofmk@ord.gov.in,38:13.7
4260,Medicine,0,Chowdhury.Santanu@grse.co.in,38:50.8
4261,WIRE,0,tank.ofmk@ord.gov.in,40:46.4
4262,,0,hvfprojects@ord.gov.in,42:01.5
4263,,0,tank.ofmk@ord.gov.in,44:21.4
4264,,0,hvfprojects@ord.gov.in,45:50.2
4265,Events organization,0,Chowdhury.Santanu@grse.co.in,46:01.4
4266,,0,vaprasannakumar@ord.gov.in,47:04.2
