Id,CompanyName,LegalName,OrgType,Scale,Address,City,State,Country,Pincode,Lat,Lng,Website,Email,Phone,PAN,CIN,GST,DUNS,IndustryDomain,IndustrySubdomain,CoreExpertise
7911,NI SYSTEMS (INDIA) PRIVATE LIMITED,,,,"81/1 & 82/1, Wing B, 5th Floor, Block-A   Salarpuria Softzone, Bellandur, Varthur,Hobli,Bangalore,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
7912,VEE TECHNOLOGIES PRIVATE LIMITED,,,,"NO.71, SONA TOWERS.MILLER ROAD,   BANGALORE,BANGALORE,Karnataka,560052-India",,Karnataka,,560052,,,,,,,,,,,,
7913,SWIFT SOLUTION PRIVATE LIMITED,,,,"#31 AGROMORE LAYOUTATTIGUPPE MAIN ROAD   VIJAYANAGAR,BANGALORE,Karnataka,560040-India",,Karnataka,,560040,,,,,,,,,,,,
7914,SHIRVANTHE TECHNOLOGIES PRIVATE LIMITED,,,,"No.216, 2nd Floor   3rd Main, Jayanagar VI Block,Bangalore,Karnataka,560082-India",,Karnataka,,560082,,,,,,,,,,,,
7915,AXISCADES AEROSPACE & TECHNOLOGIES PRIVATE LIMITED,,,,"PLOT NO.14/15, 2nd CROSS   2nd MAIN, ELECTRONIC CITY, 1 STAGE,BANGALORE,Bangalore,Karnataka,560100-India",,Karnataka,,560100,,,,,,,,,,,,
7916,G.L. COMMUNICATIONS (INDIA) PRIVATE LIMITED,,,,"UMA ADMIRALITY, # 1, GROUND FLOOR,   BANNERGHATTA ROAD,,BANGALORE,Karnataka,560029-India",,Karnataka,,560029,,,,,,,,,,,,
7917,SATCOM GROUND SYSTEMS PRIVATE LIMITED,,,,"NIO.781, SOUGANDHA,16TH MAIN ROAD,   BTM II STAGE,,BANGALORE.,Karnataka,560076-India",,Karnataka,,560076,,,,,,,,,,,,
7918,PROTOCOL AUTOMATION TECHNOLOGIES PRIVATE LIMITED,,,,"59/1   LANGFORD ROAD,BANGALORE,Karnataka,560025-India",,Karnataka,,560025,,,,,,,,,,,,
7919,EUROTECH TECHNOLOGIES PRIVATE LIMITED,,,,"NO.1E, FIRST MAIN ROAD,VASANTHANAGAR,   BANGALORE,BANGALORE,Karnataka,560052-India",,Karnataka,,560052,,,,,,,,,,,,
7920,CONVERGENT WIRELESS COMMUNICATIONS PRIVATE LIMITED,,,,"No. 11/1, KHR House   Palace Road,Bangalore,Bangalore,Karnataka,560052-India",,Karnataka,,560052,,,,,,,,,,,,
7921,CENTRAL DATA SYSTEMS PRIVATE LIMITED,,,,"Grey Rock, No.10, 24th Main,   2nd Floor, 1st Phase, J.P. Nagar,,   ,Bangalore,Bangalore,Karnataka,560078-India",,Karnataka,,560078,,,,,,,,,,,,
7922,CONCEPTIA SOFTWARE TECHNOLOGIES PRIVATE LIMITED,,,,"No.22, 100 Feet Ring Road, 6th Block, 3rd Phase,   Banashankari 3rd Stage,,Bangalore,Bangalore,Karnataka,560085-India",,Karnataka,,560085,,,,,,,,,,,,
7923,JETAVI ENGINEERING PRIVATE LIMITED,,,,"SY NO. 76/2, 1st Floor, NCC Urban Windsor Opp   Jakkur Aerodrome Allasandra Village,Yelahanka Hobili,Bangalore,Karnataka,560064-India",,Karnataka,,560064,,,,,,,,,,,,
7924,ARMAX AUTOMATION PRIVATE LIMITED,,,,"No 51 & 54 2nd cross Vinayaka Layout Andhrahalli   main road Peenya 2nd Stage,bangalore,Karnataka,560091-India",,Karnataka,,560091,,,,,,,,,,,,
7925,BRADY COMPANY INDIA PRIVATE LIMITED,,,,"Plot No.26(P) Electronic City II Phase, Industrial   Area, Begur Hobli, Konappana Agrahara Vi,llage,Bangalore South Taluk,Bangalore,Karnataka,560100-India",,Karnataka,,560100,,,,,,,,,,,,
7926,KARTHAVYA TECHNOLOGIES PRIVATE LIMITED,,,,"# 26, HMR Building, 2nd Floor, Annaih Reddy Layout   Ramamurthi Nagar Main Road, Banaswadi Po,st,,Bangalore,Bangalore,Karnataka,560043-India",,Karnataka,,560043,,,,,,,,,,,,
7927,SASMOS HET TECHNOLOGIES LIMITED,,,,"Block GA, NPR Complex, Plot No.311, Survey No.197   Hoody Village,K.R.Puram Hobli,Bangalore,East Taluk,Bangalore,Karnataka,560048-India",,Karnataka,,560048,,,,,,,,,,,,
7928,CONTINENTAL AUTOMOTIVE COMPONENTS (INDIA) PRIVATE LIMITED,,,,"Plot No 53B, Bommasandra Industrial Area,   Attibele Hobli, Anekal Taluk,Bangalore,Karnataka,560099-India",,Karnataka,,560099,,,,,,,,,,,,
7929,EXPLEO TECHNOLOGIES INDIA PRIVATE LIMITED,,,,"Unit No 201(2A), XYLEM, Plot No 4 & 4A, 2nd Floor,   Dyavasandra Indl Area, ITPB Main Road,Ma,hadevapura,Bangalore,Bangalore,Karnataka,560048-India",,Karnataka,,560048,,,,,,,,,,,,
7930,BLUE HARP TECHNOLOGIES PRIVATE LIMITED,,,,"#102/1, 17TH C MAIN, 5TH BLOCK   KORAMANGALA,BANGALORE,Karnataka,560034-India",,Karnataka,,560034,,,,,9000898992,,,,,,,
7931,TRANSDIGM TECHNOLOGIES INDIA PRIVATE LIMITED,,,,"No.18, 18/1, 3rd Floor IndiQube South Summit, South End Road,Vijayarangam Layout, Jayanagar, Bengaluru-560004, Karnataka,Bangalore South,Bangalore,Karnataka,560004-India",,Karnataka,,560004,,,,,,,,,,,,
7932,TACTICAL SYSTEMS PRIVATE LIMITED,,,,"SHOBHA, 12/2, 2nd Floor, 2nd Cross,   Vasanthnagar,,BANGALORE,Karnataka,560052-India",,Karnataka,,560052,,,,,,,,,,,,
7933,KTI INTELLIGENT SYSTEMS PRIVATE LIMITED,,,,"No. 425, 3rd Floor, 2nd Main Road,   Kasthurinagar, East of N.G.E.F., Near SB,M Bank,,Bangalore,Bangalore,Karnataka,560043-India",,Karnataka,,560043,,,,,,,,,,,,
7934,TONBO IMAGING PRIVATE LIMITED,,,,"NO-3, CHIKKAYELLAPPA TOWER II, 1ST C MAIN,   SARJAPUR MAIN ROPAD, JAKKASANDRA EXTENSI,ON,,CHIKKAYELLAPPA INDL LAYOUT BANGALORE,Bangalore,Karnataka,560034-India",,Karnataka,,560034,,,,,,,,,,,,
7935,MICRONEL GLOBAL ENGINEERS PRIVATE LIMITED,,,,"NO 34, KRISHNA REDDY LAYOUT   DOMALLUR,BANGALORE,Karnataka,560071-India",,Karnataka,,560071,,,,,,,,,,,,
7936,UNNATHI DIGITALEDGE PRIVATE LIMITED,,,,"No. 94/2, 1st Floor, Sadar Patrappa Road   Shoukath Mohalla,,Bangalore,Bangalore,Karnataka,560002-India",,Karnataka,,560002,,,,,,,,,,,,
7937,TORADEX SYSTEMS (INDIA) PRIVATE LIMITED,,,,"2nd Floor, #8, The Pinnacle,   100 Feet Road, Koramangala 5th Block,Bangalore,Bangalore,Karnataka,560095-India",,Karnataka,,560095,,,,,,,,,,,,
7938,APPINESS INTERACTIVE PRIVATE LIMITED,,,,"No. 406, 24th Cross, Banashankari, 2nd Stage,,Bangalore,Bangalore South,Bangalore,Karnataka,560070-India",,Karnataka,,560070,,,,,,,,,,,,
7939,DFY GRAVITI TECHNOLOGIES PRIVATE LIMITED,,,,"Municipal Old No. 791, New No. 44, 2nd Floor   9th Main Road, 4th Block, Jayanagar,Bengaluru,Bangalore,Karnataka,560011-India",,Karnataka,,560011,,,,,,,,,,,,
7940,CHIPWARE TECHNOLOGIES PRIVATE LIMITED,,,,"N-44,1stFloor,9thBMain,LICHousingColonyJeevanBimanagar,Bangalore,Karnataka,560075-India",,Karnataka,,560075,,,,,,,,,,,,
7941,MAB ELV SYSTEMS PRIVATE LIMITED,,,,"31/4, 1st FLOOR, GOVER ROAD   COX TOWN,BANGALORE,Bangalore,Karnataka,560005-India",,Karnataka,,560005,,,,,,,,,,,,
7942,NIKHILON INDIA PRIVATE LIMITED,,,,"No 593, NAVANEETH, 27th Main, 1st Phase   2nd Stage, BTM Layout,Bangalore,Karnataka,560076-India",,Karnataka,,560076,,,,,,,,,,,,
7943,ATECH SOLUTIONS PRIVATE LIMITED,,,,"No. 2M-315, 4Th Floor, 2nd Main Road,Kasturi Nagar, (East of NGEF Layout),Bangalore North,Bangalore,Karnataka,560043-India",,Karnataka,,560043,,,,,,,,,,,,
7944,SIGNOVUS TECHNOLOGIES PRIVATE LIMITED,,,,"No. 76 (Old No. 756), 4th Floor,10th Main Road,Bangalore South,Bangalore,Karnataka,560011-India",,Karnataka,,560011,,,,,,,,,,,,
7945,TARDID TECHNOLOGIES PRIVATE LIMITED,,,,"No.137, SY NO 68/5 & 72/2,Bengaluru IT Park Industrial Aria, Kiadb,,Banglorenorth,Bangalore,Karnataka,562149-India",,Karnataka,,562149,,,,,,,,,,,,
7946,SOLBUGGY CONNECT PRIVATE LIMITED,,,,"No 1176, 11th cross, 22nd  B Main   1st Sector HSR Layout,Bangalore,Bangalore,Karnataka,560102-India",,Karnataka,,560102,,,,,,,,,,,,
7947,QUNU LABS PRIVATE LIMITED,,,,"Centenary Building, East wing,   2nd Floor, No.28, M.G.Road,,Bengaluru,Bangalore,Karnataka,560025-India",,Karnataka,,560025,,,,,,,,,,,,
7948,IIO TECHNOLOGIES PRIVATE LIMITED,,,,"1ST FLOOR,ABOVE ANDRA MESS,BEHIND IDBI BANK   NEAR TO GR TECH PARK,ECC ROAD,UPKAR LAYO,UT,BANGALORE,Bangalore,Karnataka,560066-India",,Karnataka,,560066,,,,,,,,,,,,
7949,THRISHANKU TECHNOLOGIES PRIVATE LIMITED,,,,"Flat No.110-B, First Floor, Honey Dew Apartments   Old Age Home Road, Horamavu Village,Bengaluru,Bangalore,Karnataka,560043-India",,Karnataka,,560043,,,,,,,,,,,,
7950,HENSOLDT PRIVATE LIMITED,,,,"Plot No 11B, Survey No 40/9,   Devasandra industrial area,2nd Stage, KR, Puram,Bangalore,Bangalore,Karnataka,560048-India",,Karnataka,,560048,,,,,,,,,,,,
7951,SIMYOG TECHNOLOGY PRIVATE LIMITED,,,,"No. 5/1, Prestige Terraces,,First Floor, Union Street,,Bangalore North,Bangalore,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
7952,3S SENSORS & SYSTEMS TECHNOLOGIES PRIVATE LIMITED,,,,"61, JYOTHI NILAYA, I CROSS, SHANKRAPPA LAYOUT   BCH MAIN ROAD, RAJARAJESHWARI NAGAR,BANGALORE,Bangalore,Karnataka,560098-India",,Karnataka,,560098,,,,,,,,,,,,
7953,STRIVE FINTECH PRIVATE LIMITED,,,,"No. 420/A, 2nd Floor, 6th ' B ' Cross   6th Block, Koramangala,Bangalore,Bangalore,Karnataka,560095-India",,Karnataka,,560095,,,,,,,,,,,,
7954,NIMBLE VISION PRIVATE LIMITED,,,,"8, Shambu Nilay, BMT Marutham Gardens   Sompura Gate, Sarjapur Road,Bangalore,Bangalore,Karnataka,562125-India",,Karnataka,,562125,,,,,,,,,,,,
7955,HIMIL HI-TECH ELECTRONICS PRIVATE LIMITED,,,,"39/1, 1st Main Road, New Timber Yard Layout,   Near Satellite Bus Stand, Mysore Road Cr,oss,Bangalore,Bangalore,Karnataka,560026-India",,Karnataka,,560026,,,,,,,,,,,,
7956,EDHANIKA SOLUTIONS PRIVATE LIMITED,,,,"NO 6, 3rd Cross, Vinayaka Nagar   Bagalagunte, Near Vinayaka School, Nagas,andra,Bangalore,Bangalore,Karnataka,560073-India",,Karnataka,,560073,,,,,,,,,,,,
7957,VIJNA LABS PRIVATE LIMITED,,,,"SLK 1, 40/A, KHB, Industrial Area, Yelahanka,Bengaluru,Bangalore,Karnataka,560064-India",,Karnataka,,560064,,,,,,,,,,,,
7958,CRAFTLOGIC LABS PRIVATE LIMITED,,,,"A602, NESTER RAGA APTS, SY 152/153   MAHADEVAPURA, MARATHAHALLI-KR PURAM ORR,BANGALORE,Bangalore,Karnataka,560048-India",,Karnataka,,560048,,,,,,,,,,,,
7959,LAYERSPLUS PRIVATE LIMITED,,,,"NO. 2615, 11th Main, E Block 2nd Stage, Rajajinaga,Bangalore,Bangalore,Karnataka,560010-India",,Karnataka,,560010,,,,,,,,,,,,
7960,SECONIZE TECHNOLOGIES PRIVATE LIMITED,,,,"42 High Street, #775, 2nd Floor,   100ft Road, HAL 2nd stage, Indiranagar,,Bengaluru,Bangalore,Karnataka,560008-India",,Karnataka,,560008,,,,,,,,,,,,
7961,THINROOT SOFTWARE PRIVATE LIMITED,,,,"# 53 / 3,   Haralukunte,Bangalore,Bangalore,Karnataka,560102-India",,Karnataka,,560102,,,,,,,,,,,,
7962,SECURONIX INDIA PRIVATE LIMITED,,,,"4th Floor, Virgo Building,Bagmane Constellation Business Tech Park, Outer Ring Road,Bangalore North,Bangalore,Karnataka,560037-India",,Karnataka,,560037,,,,,,,,,,,,
7963,SUGANIL SECURITY SOLUTIONS (OPC) PRIVATE LIMITED,,,,"No 45 2nd main Road   Puttenahalli JP Nagar 5th Phase Bangalor,e,Bangalore,Bangalore,Karnataka,560078-India",,Karnataka,,560078,,,,,,,,,,,,
7964,TENSOR LABS PRIVATE LIMITED,,,,"NO. 48/1   AKSHAYA NAGAR, BTM RESI,,BANGALORE,Bangalore,Karnataka,560068-India",,Karnataka,,560068,,,,,,,,,,,,
7965,AUGMENTED COGNIZANCE INNOVATION PRIVATE LIMITED,,,,"No.543, 3rd Floor, 24th Main,   7th Cross, H.S.R. Layout, Sector-1,BANGALORE,Bangalore,Karnataka,560102-India",,Karnataka,,560102,,,,,,,,,,,,
7966,CHIPSPIRIT TECHNOLOGIES PRIVATE LIMITED,,,,"Ground floor, South Block, Vaishnavi Tech Park,Bellandur Gate, Sarjapur Main road, Ambalipura,Bangalore South,Bangalore,Karnataka,560103-India",,Karnataka,,560103,,,,,,,,,,,,
7967,TRIANGULUM EMBEDDED INNOVATIVE SOLUTIONS PRIVATE LIMITED,,,,"No.367, 11th Cross, 2nd Block,Near BDA Complex, R T Nagar,Bangalore North,Bangalore,Karnataka,560032-India",,Karnataka,,560032,,,,,,,,,,,,
7968,TUSHTOR INDIA PRIVATE LIMITED,,,,"49, 1st main, Doddana Industrial Estate,   Main Road, Peenya, 2nd Stage, Bengaluru,Bengaluru,Bangalore,Karnataka,560091-India",,Karnataka,,560091,,,,,,,,,,,,
7969,DATASHRUBS SOLUTIONS PRIVATE LIMITED,,,,"No. 502, 2nd Floor, MSR Enclave   12th Main, Nagasandra Post,Bangalore,Bangalore,Karnataka,560073-India",,Karnataka,,560073,,,,,,,,,,,,
7970,BEQ IMAGING SOLUTIONS INDIA PRIVATE LIMITED,,,,"No. 477, 17th Main, 16th Cross   Sector-4, HSR Layout,BANGALORE,Bangalore,Karnataka,560102-India",,Karnataka,,560102,,,,,,,,,,,,
7971,NISARGA COMPUTECH SERVICES PRIVATE LIMITED,,,,"#697, 'NISARGA', I B MAIN, 7TH BLOCK   II PHASE, BANASHANKARI 3RD STAGE,BANGALORE,Bangalore,Karnataka,560085-India",,Karnataka,,560085,,,,,,,,,,,,
7972,RAGAVERA INDIC TECHNOLOGIES PRIVATE LIMITED,,,,"No 11-81, Kammavari Pet, Hoskote   Near Panchamukhi Maha Ganapathi Temple,Bangalore Rural,Bangalore Rural,Karnataka,562114-India",,Karnataka,,562114,,,,,,,,,,,,
7973,KALPIN TECH PRIVATE LIMITED,,,,"141-142, 2nd Cross, Pai Layout   Hulimavugate, Bannerghatta Road,BANGALORE,Bangalore,Karnataka,560076-India",,Karnataka,,560076,,,,,,,,,,,,
7974,TPRI TECHNOLOGIES PRIVATE LIMITED,,,,"No. 30/86, Kumar Krupa, 20th Main, II nd Block,,Rajajinagar, Bengaluru,Bangalore North,Bangalore,Karnataka,560010-India",,Karnataka,,560010,,,,,,,,,,,,
7975,SHASTRI ELECTRONICS AND INNOVATIONS PRIVATE LIMITED,,,,"No. 5, 8th Main, Nagarabhavi Main Road   Byraveshvara Nagar, Nagarabhavi,,BANGALORE,Bangalore,Karnataka,560072-India",,Karnataka,,560072,,,,,,,,,,,,
7976,QUENTEK DESIGNS PRIVATE LIMITED,,,,"Carlton Towers No 403, Municipal No 1,   Airport Road, Kodihalli,Bengaluru,Bangalore,Karnataka,560008-India",,Karnataka,,560008,,,,,,,,,,,,
7977,TECHNACLE IT SERVICES PRIVATE LIMITED,,,,"NO. 265/1-A, SAPTHAGIRI COMPLEX, 2ND FLOOR,   VIGNANANAGAR MAIN ROAD, N.T. SANDRA POST,,,BANGALORE,Bangalore,Karnataka,560075-India",,Karnataka,,560075,,,,,,,,,,,,
7978,WINDESK TECHNOLOGIES PRIVATE LIMITED,,,,"# 412, 7th Main Road   ISRO Layout,BANGALORE,Bangalore,Karnataka,560078-India",,Karnataka,,560078,,,,,,,,,,,,
7979,DIMATTI TECHNOLOGIES PRIVATE LIMITED,,,,"Flat No F3 1st Floor,KPT Vijaya Paradise   No 19,20 3rd Main, MV Garden,VRUSHABHAVATHINAGAR,Bangalore,Karnataka,560079-India",,Karnataka,,560079,,,,,,,,,,,,
7980,DEPASOLUTIONS PRIVATE LIMITED,,,,"NO 21, 1ST B MAIN ROAD, CAVERI LAYOUT,   NAGARBHAVI MAIN ROAD, VIJAYANAGAR,BANGALORE,Bangalore,Karnataka,560040-India",,Karnataka,,560040,,,,,,,,,,,,
7981,KAAYA VIRTUALIZATION TECH PRIVATE LIMITED,,,,"#970,1ST FLOOR,GANAPATHI TEMPLE ROAD   OPP.NIRMITHI KENDRA,BOGADI 2ND STAGE NOR,TH,MYSURU,Mysore,Karnataka,570026-India",,Karnataka,,570026,,,,,,,,,,,,
7982,NORTCELE SYSTEMS PRIVATE LIMITED,,,,"8   K.G.Pura,BANGALORE,Bangalore,Karnataka,560093-India",,Karnataka,,560093,,,,,,,,,,,,
7983,GALILEE INTELLIGENT LOGISTICS TECHNOLOGIES PRIVATE LIMITED,,,,"NO.19/1, FIRST FLOOR,SHET HEIGHTS,1ST MAIN,VYALIKAVAL,Bangalore North,Bangalore,Karnataka,560003-India",,Karnataka,,560003,,,,,,,,,,,,
7984,ZINGTRON TECH PRIVATE LIMITED,,,,"OFFICE NO 06, AMBARA, FIRST FLOOR, 3RD MAIN ROAD,   BSV REDDYLAYOUT RAMAMURTHY NAGAR NR TITA,N SHOWROOM,BANGALORE,Bangalore,Karnataka,560016-India",,Karnataka,,560016,,,,,,,,,,,,
7985,SUSHMA CALIBRATION & TEST LABS PRIVATE LIMITED,,,,"Plot No.18E, Block-3, 1ST C Main Road,   2nd Phase Peenya Industrial area,,Bangalore,Bangalore,Karnataka,560058-India",,Karnataka,,560058,,,,,,,,,,,,
7986,DBSOLUTIONS PRIVATE LIMITED,,,,"No. 32, 1st Cross   Old Madiwala, BTM Layout,Bengaluru,Bangalore,Karnataka,560068-India",,Karnataka,,560068,,,,,,,,,,,,
7987,FANPLAY IOT TECHNOLOGIES PRIVATE LIMITED,,,,"1182, 18th B MAIN  5TH BLOCK   NEAR DHOBI GHAT RAJAJINAGAR,BENGALURU,Bangalore,Karnataka,560010-India",,Karnataka,,560010,,,,,,,,,,,,
7988,SUPERQ TECHNOLOGIES INDIA PRIVATE LIMITED,,,,"# 4, Bellary Road,12 K M, Yashoda Nagar,Bangalore North,Bangalore,Karnataka,560064-India",,Karnataka,,560064,,,,,,,,,,,,
7989,BLURGS INNOVATIONS PRIVATE LIMITED,,,,"Good Works Infinity Tech Park, 92/A, 2nd Main Road, Electronic City Phase 1,Bangalore South,Bangalore,Karnataka,560100-India",,Karnataka,,560100,,,,,,,,,,,,
7990,STABLEOMEGA TECHNOLOGY PRIVATE LIMITED,,,,"#109, DODDA NAGAMANGALA   BANGALORE,BANGALORE,Bangalore,Karnataka,560100-India",,Karnataka,,560100,,,,,,,,,,,,
7991,QUGATES TECHNOLOGIES PRIVATE LIMITED,,,,"BLOCK-B, FLAT-014S/NO.78, 79 & 80,   ANANATHAPURA (V), YELAHANKA,,BANGALORE,Bangalore,Karnataka,560064-India",,Karnataka,,560064,,,,,,,,,,,,
7992,AIOTEL PRIVATE LIMITED,,,,"Clayworks Create Campus,11th KM, Arekere Gate,Bannerghatta Road, Bangalore, Karnataka,Bangalore South,Bangalore,Karnataka,560076-India",,Karnataka,,560076,,,,,,,,,,,,
7993,FIRSTDJ SOLUTIONS (INDIA) PRIVATE LIMITED,,,,"No.288, Motappanapalya, HAL 2nd Stage,   Indiranagar,Bangalore,Bangalore,Karnataka,560038-India",,Karnataka,,560038,,,,,,,,,,,,
7994,DEFEL TECHNOLOGIES PRIVATE LIMITED,,,,"#43, First Floor, SGR Plaza,Above Federal Bank, Old Airport Road,Bangalore North,Bangalore,Karnataka,560037-India",,Karnataka,,560037,,,,,,,,,,,,
7995,XIOTZ PRIVATE LIMITED,,,,"NO-FB 1, SOWPARNIKA  SAI KRISHNA APT SOMPURA GATE   SARJAPUR ROAD,BANGALORE,Bangalore,Karnataka,562125-India",,Karnataka,,562125,,,,,,,,,,,,
7996,ZEONAI LABS PRIVATE LIMITED,,,,"#NO J - 1302,WHITE FIELD,MAIN ROAD   GARUDACHARPALYA, BRIGADE METRO POLIS,Bangalore,Bangalore,Karnataka,560048-India",,Karnataka,,560048,,,,,,,,,,,,
7997,TRACHEALTH TECHNOLOGIES PRIVATE LIMITED,,,,"D NO 1 377/2 SUGHOSA BLDG,   TANTRY LANE, KOTTARA,,MANGALORE,Dakshina Kannada,Karnataka,575006-India",,Karnataka,,575006,,,,,,,,,,,,
7998,ZYLU BUSINESS SOLUTIONS PRIVATE LIMITED,,,,"24   Ring Road Muneshwara Layout Laggere,Bengaluru,Bangalore,Karnataka,560058-India",,Karnataka,,560058,,,,,,,,,,,,
7999,INTERNATIONAL CENTER FOR NANODEVICES PRIVATE LIMITED,,,,"25, 8th Main.,Muthyalayanagar,Bangalore North,Bangalore,Karnataka,560054-India",,Karnataka,,560054,,,,,,,,,,,,
8000,SCIDENTAI SOLUTIONS PRIVATE LIMITED,,,,"Villa 6, Suchira Villas, Jalahalli West   Abbigere Main Road, Shettyhalli,Bangalore,Bangalore,Karnataka,560015-India",,Karnataka,,560015,,,,,,,,,,,,
8001,GRIDSENTRY PRIVATE LIMITED,,,,"No. 426, 4th Phase, Peenya Industrial Area,Bengaluru,Bangalore,Karnataka,560058-India",,Karnataka,,560058,,,,,,,,,,,,
8002,SPARKMAGIC TECHNOLOGIES PRIVATE LIMITED,,,,"59/1, Ram Skanda,2nd Floor, KR Road,,Bangalore South,Bangalore,Karnataka,560004-India",,Karnataka,,560004,,,,,,,,,,,,
8003,NIYOTO TECHNOLOGIES PRIVATE LIMITED,,,,"No. 288, 8th Block, 2nd Stage,   Nagarbhavi,Bengaluru,Bangalore,Karnataka,560072-India",,Karnataka,,560072,,,,,,,,,,,,
8004,JUSTMAGIC ENGINEERING TECHNOLOGIES PRIVATE LIMITED,,,,"A-102, Charitha Blossom,   15/2, 15th Crs, 8th Mn,Bangalore,Bangalore,Karnataka,560066-India",,Karnataka,,560066,,,,,,,,,,,,
8005,AAGYAVISION PRIVATE LIMITED,,,,"CABIN NO 32, WS NO.4, GOLDEN SQUARE,   102 EDEN PARK, 20 VITTAL MALLYA ROAD,,BANGALORE,Bangalore,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
8006,LMSM CONSOLE PRIVATE LIMITED,,,,"No. 29, Nandidurga Road,Bangalore,Bangalore,Karnataka,560046-India",,Karnataka,,560046,,,,,,,,,,,,
8007,UCHI EMBEDDED SOLUTIONS PRIVATE LIMITED,,,,"NO. 478, GROUND FLOOR, SRINIVASA NILAYA   HMT LAYOUT, ANAND NAGAR,BANGALORE,Bangalore,Karnataka,560024-India",,Karnataka,,560024,,,,,,,,,,,,
8008,SMARTICE PRIVATE LIMITED,,,,"67/1 D, 4th Cross,   Lavelle Road,BENGULURU,Bangalore,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
8009,KALEIDEO SPACE SYSTEMS PRIVATE LIMITED,,,,"202, 2nd Floor, Prestige Loka   Brunton Road,Bengaluru,Bangalore,Karnataka,560025-India",,Karnataka,,560025,,,,,,,,,,,,
8010,SYNCSENSE TECHNOLOGIES PRIVATE LIMITED,,,,"T2-1103, PURVA SKYDALE,   HARLUR,BANGALORE,Bangalore,Karnataka,560068-India",,Karnataka,,560068,,,,,,,,,,,,
8011,AMPIERNET INFRA SOLUTIONS PRIVATE LIMITED,,,,"3-666/2A,Gazipur,Gulbarga,Karnataka,585101-India",,Karnataka,,585101,,,,,,,,,,,,
8012,INFERIGENCE QUOTIENT PRIVATE LIMITED,,,,"474, 8th Main Road, Sadanand Nagar   NGEF Layout,Bangalore,Bangalore,Karnataka,560038-India",,Karnataka,,560038,,,,,,,,,,,,
8013,SFO TECHNOLOGIES PRIVATE LIMITED,,,,"STONE HOUSEMARKET ROAD   ALUVA,ERNAKULAM,Ernakulam,Kerala,683101-India",,Kerala,,683101,,,,,,,,,,,,
8014,TRAVANCORE ANALYTICS PRIVATE LIMITED,,,,"8TH FLOOR, MODULE 2805, YAMUNA SEZ IT BUILDING,   PHASE III CAMPUS, TECHNOPARK,,THIRUVANANTHAPURAM,Thiruvananthapuram,Kerala,695583-India",,Kerala,,695583,,,,,,,,,,,,
8015,CETRONICS TECHNOLOGIES PRIVATE LIMITED,,,,"SP 3/400, CHEMPAZHANTHY LANE   PANGAPPARA, SREEKARYAM,TRIVANDRUM,Thiruvananthapuram,Kerala,695017-India",,Kerala,,695017,,,,,,,,,,,,
8016,CITSA TECHNOLOGIES PRIVATE LIMITED,,,,"424A, MANAKANDATHIL HOUSE,MADAPLATHURUTH   MOOTHAKUNNAM,NORTH PARAVOOR,ERNAKULAM,Ernakulam,Kerala,683516-India",,Kerala,,683516,,,,,,,,,,,,
8017,SBL TECHNOLOGIES PRIVATE LIMITED,,,,"FLAT NO. 18B HEERA LIFESTYLE APPARTMENTS   IRUMPANAM, TRIPUNITHURA,ERNAKULAM,Ernakulam,Kerala,682301-India",,Kerala,,682301,,,,,,,,,,,,
8018,EXONERATE MARK SERVICES PRIVATE LIMITED,,,,"1/405 B MARK CORPORATE PARK MARK VALLEY   NELSON MANDELA ROAD MULANTHURUTHY,ERNAKULAM,Ernakulam,Kerala,682314-India",,Kerala,,682314,,,,,,,,,,,,
8019,WYSETEK SYSTEMS TECHNOLOGISTS PRIVATE LIMITED,,,,"Office No. 1701, 1702, 17th Floor, D-Wing,   Lotus Corporate Park, W. E. Highway, Gor,egaon (E),,Mumbai,Mumbai City,Maharashtra,400063-India",,Maharashtra,,400063,,,,,,,,,,,,
8020,BRIJ SYSTEMS LIMITED,,,,"OFFICE NO 1001 QUANTUM TOWER OFF SV ROAD,RAM BAUG,Malad West,Mumbai,Maharashtra,400064-India",,Maharashtra,,400064,,,,,,,,,,,,
8021,SILVER SPARK APPAREL LIMITED,,,,"NEW HIND HOUSENAROTTAM MORARJEE MARG   BALLARD ESTATE,MUMBAI,Maharashtra,400001-India",,Maharashtra,,400001,,,,,,,,,,,,
8022,TRANSTEC OVERSEAS PRIVATE LIMITED,,,,"70 PODAR CHAMBERS 3RD FLOORS A BRELVI MARG   FORT,MUMBAI,Maharashtra,400001-India",,Maharashtra,,400001,,,,,,,,,,,,
8023,ITSHASTRA (INDIA) PRIVATE LIMITED,,,,"FLAT NO.-6, 3RD FLOOR, HOSHBANOO MANSION,   NEAR BPL GALLERY, GOKHALE ROAD, NAUPADA,, THANE (W),THANE,Maharashtra,400602-India",,Maharashtra,,400602,,,,,,,,,,,,
8024,BRYKA ELECTROSYSTEMS AND SOFTWARE PRIVATE LIMITED,,,,"A3705-07 Marathon Futurex Mafatlal Mills Compound,N M Joshi Marg Lower Parel,Mumbai,Mumbai,Maharashtra,400013-India",,Maharashtra,,400013,,,,,,,,,,,,
