CompanyId,CompanyName,search_text
10508,PRABHA ENTERPRISES LIMITED,"PRABHA ENTERPRISES LIMITED PRABHA ENTERPRISES LIMITED PRABHA ENTERPRISES LIMITED Tamil Nadu NO. 56, KAILASH NAGAR FAIRLANDS,SALEM,Salem,Tamil Nadu,636016-India ; nan nan ; nan nan nan nan ; nan nan"
10509,DCI MINING PRIVATE LIMITED,"DCI MINING PRIVATE LIMITED DCI MINING PRIVATE LIMITED DCI MINING PRIVATE LIMITED Telangana 8-2-703/6/A, ROAD NO.12, BANJARA HILLS,,HYDERABAD,Hyderabad,Telangana,500034-India ; nan nan ; nan nan nan nan ; nan nan"
10510,PARAS HEALTHCARE PRIVATE LIMITED,"PARAS HEALTHCARE PRIVATE LIMITED PARAS HEALTHCARE PRIVATE LIMITED PARAS HEALTHCARE PRIVATE LIMITED Delhi D-55 GROUND FLOOREAST OF KAILASH,NEW DELHI,Delhi,110065-India ; nan nan ; nan nan nan nan ; nan nan"
10511,TRANSINDIA AGRO FOOD PRODUCTS PRIVATE LIMITED,"TRANSINDIA AGRO FOOD PRODUCTS PRIVATE LIMITED TRANSINDIA AGRO FOOD PRODUCTS PRIVATE LIMITED TRANSINDIA AGRO FOOD PRODUCTS PRIVATE LIMITED West Bengal AC 210 SECTOR ISALT LAKE CITY,KOLKATA,West Bengal,700064-India ; nan nan ; nan nan nan nan ; nan nan"
10512,MAHALASA ENTERPRISES PRIVATE LIMITED,"MAHALASA ENTERPRISES PRIVATE LIMITED MAHALASA ENTERPRISES PRIVATE LIMITED MAHALASA ENTERPRISES PRIVATE LIMITED Maharashtra 101, VARMA LAYOUT,NAGPUR,Maharashtra,440010-India ; nan nan ; nan nan nan nan ; nan nan"
10513,RIKAM FOODS PRIVATE LIMITED,"RIKAM FOODS PRIVATE LIMITED RIKAM FOODS PRIVATE LIMITED RIKAM FOODS PRIVATE LIMITED Maharashtra G-203, SYLVAN HEIGHTS, S. NO. 128 (PART) BEHIND SANEWADI, AUNDH,PUNE,Maharashtra,411007-India ; nan nan ; nan nan nan nan ; nan nan"
10514,BHARGAVI GRESHMA FOODS PRIVATE LIMITED,"BHARGAVI GRESHMA FOODS PRIVATE LIMITED BHARGAVI GRESHMA FOODS PRIVATE LIMITED BHARGAVI GRESHMA FOODS PRIVATE LIMITED Telangana 3-3-87 SUBASH ROAD,SECUNDERABAD,Hyderabad,Telangana,500003-India ; nan nan ; nan nan nan nan ; nan nan"
10515,LAKSHMI INDUSTRIES PVT LTD,"LAKSHMI INDUSTRIES PVT LTD LAKSHMI INDUSTRIES PVT LTD LAKSHMI INDUSTRIES PVT LTD Tamil Nadu SAMNATHI STREET, KEERANUR PUDUKKOTTAI TIRUCHI DISTT. TO 18-A,4THCR,OSS STREET RAMA,KRISHNA NAGAR,MADRAS 600 028,Chennai,Tamil Nadu,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10516,S D ENTERPRISES LIMITED,"S D ENTERPRISES LIMITED S D ENTERPRISES LIMITED S D ENTERPRISES LIMITED Assam ASSAM TRUNK ROAD TINSUKIA,ASSAM,Assam,786125-India ; nan nan ; nan nan nan nan ; nan nan"
10517,KISHLAY FOODS PRIVATE LIMITED,"KISHLAY FOODS PRIVATE LIMITED KISHLAY FOODS PRIVATE LIMITED KISHLAY FOODS PRIVATE LIMITED Assam N H-37, SARUSAJAI, NEAR LOKHRA CHARALI,,GUWAHATI,Kamrup,Assam,781034-India ; nan nan ; nan nan nan nan ; nan nan"
10518,HUNLANG FOODS PRIVATE LIMITED,"HUNLANG FOODS PRIVATE LIMITED HUNLANG FOODS PRIVATE LIMITED HUNLANG FOODS PRIVATE LIMITED Meghalaya HUNLANG FOODS PRIVATE LIMITED BAWRI MANSIONS, DHANKHETI,SHILLONG,East Khasi Hills,Meghalaya,793001-India ; nan nan ; nan nan nan nan ; nan nan"
10519,BUSH FOODS OVERSEAS PRIVATE LIMITED,"BUSH FOODS OVERSEAS PRIVATE LIMITED BUSH FOODS OVERSEAS PRIVATE LIMITED BUSH FOODS OVERSEAS PRIVATE LIMITED Delhi #505-506, 5th Floor, DLF South Court, Saket,New Delhi,Delhi,110017-India ; nan nan ; nan nan nan nan ; nan nan"
10520,LAXMI ENTERPRISES PRIVATE LIMITED,"LAXMI ENTERPRISES PRIVATE LIMITED LAXMI ENTERPRISES PRIVATE LIMITED LAXMI ENTERPRISES PRIVATE LIMITED Orissa AT/POST- BARPADA,BHADRAK,Orissa,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10521,GRMS MARKETING PRIVATE LIMITED,"GRMS MARKETING PRIVATE LIMITED GRMS MARKETING PRIVATE LIMITED GRMS MARKETING PRIVATE LIMITED Chattisgarh C/O Raisons Repowering Near Saini Engineering , Transport Nagar, TIFRA,Bilaspur,Bilaspur,Chattisgarh,495001-India ; nan nan ; nan nan nan nan ; nan nan"
10522,ESTELAR FOODS PRIVATE LIMITED,"ESTELAR FOODS PRIVATE LIMITED ESTELAR FOODS PRIVATE LIMITED ESTELAR FOODS PRIVATE LIMITED Delhi A-1/ 172, SAFDARJUNG ENCLAVE,NEW DELHI,South Delhi,Delhi,110029-India ; nan nan ; nan nan nan nan ; nan nan"
10523,GREATVALUE FOODS PRIVATE LIMITED,"GREATVALUE FOODS PRIVATE LIMITED GREATVALUE FOODS PRIVATE LIMITED GREATVALUE FOODS PRIVATE LIMITED Delhi DSC-319, DLF SOUTH COURT SAKET,NEW DELHI,South Delhi,Delhi,110017-India ; nan nan ; nan nan nan nan ; nan nan"
10524,SHAKTI BHOG SNACKS LIMITED,"SHAKTI BHOG SNACKS LIMITED SHAKTI BHOG SNACKS LIMITED SHAKTI BHOG SNACKS LIMITED Delhi 1102-A, Pearls Business Park Netaji Subhash Place, Pitampura,New Delhi,North West,Delhi,110034-India ; nan nan ; nan nan nan nan ; nan nan"
10525,PRIYA INDUSTRIES PVT. LTD.,"PRIYA INDUSTRIES PVT. LTD. PRIYA INDUSTRIES PVT. LTD. PRIYA INDUSTRIES PVT. LTD. West Bengal 224 A J C BOSE ROAD.,KOLKATA,West Bengal,700017-India ; nan nan ; nan nan nan nan ; nan nan"
10526,SAMARTH ENTERPRISES PRIVATE LIMITED,"SAMARTH ENTERPRISES PRIVATE LIMITED SAMARTH ENTERPRISES PRIVATE LIMITED SAMARTH ENTERPRISES PRIVATE LIMITED Chandigarh 145 NACMANIMAJRA CHANDIGARH,U T,Chandigarh,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10527,AKMS INDUSTRIES PRIVATE LIMITED,"AKMS INDUSTRIES PRIVATE LIMITED AKMS INDUSTRIES PRIVATE LIMITED AKMS INDUSTRIES PRIVATE LIMITED Assam C/O AKBAR HUSSAIN KHELMATI, W/NO. 14,NORTH LAKHIMPUR,Lakhimpur,Assam,787001-India ; nan nan ; nan nan nan nan ; nan nan"
10528,LENSING AGRO PRIVATE LIMITED,"LENSING AGRO PRIVATE LIMITED LENSING AGRO PRIVATE LIMITED LENSING AGRO PRIVATE LIMITED Assam C/o- Babul Kalita, Sauramuri P.O - Baranghati, P.S - Kayan,Sadaikuchi,Kamrup,Assam,781350-India ; nan nan ; nan nan nan nan ; nan nan"
10529,NUTRIMARK FOODS PRIVATE LIMITED,"NUTRIMARK FOODS PRIVATE LIMITED NUTRIMARK FOODS PRIVATE LIMITED NUTRIMARK FOODS PRIVATE LIMITED Maharashtra C/O TAYYAB HUSSAIN DARUWALA AT POST TERKHEDA, TALUKA KALAMB,TERKHEDA,Osmanabad,Maharashtra,413525-India ; nan nan ; nan nan nan nan ; nan nan"
10530,SPONCH BEVERAGE & FOODS PRIVATE LIMITED,"SPONCH BEVERAGE & FOODS PRIVATE LIMITED SPONCH BEVERAGE & FOODS PRIVATE LIMITED SPONCH BEVERAGE & FOODS PRIVATE LIMITED Maharashtra S.No - 138/1, City Centre Office, No - 12, I Floor,,Pune,Pune,Maharashtra,411057-India ; nan nan ; nan nan nan nan ; nan nan"
10531,M.QURAISH ENTERPRISES PRIVATE LIMITED,"M.QURAISH ENTERPRISES PRIVATE LIMITED M.QURAISH ENTERPRISES PRIVATE LIMITED M.QURAISH ENTERPRISES PRIVATE LIMITED Uttar Pradesh C/O MOHD ASAR RANGIYA, EKDIL,ETAWAH,Etawa,Uttar Pradesh,206126-India ; nan nan ; nan nan nan nan ; nan nan"
10532,C&S INDUSTRIES PRIVATE LIMITED,"C&S INDUSTRIES PRIVATE LIMITED C&S INDUSTRIES PRIVATE LIMITED C&S INDUSTRIES PRIVATE LIMITED Uttar Pradesh C/o Seema Gupta Jataha Road, Indra Nagar,Padrauna,Kushinagar,Uttar Pradesh,274304-India ; nan nan ; nan nan nan nan ; nan nan"
10533,MAPCON PRIVATE LIMITED,"MAPCON PRIVATE LIMITED MAPCON PRIVATE LIMITED MAPCON PRIVATE LIMITED Electronics & Electrical Electronics & Electrical Tamil Nadu 161 GREAMS ROAD,CHENNAI,Tamil Nadu,600006-India ; nan nan ; nan nan nan ; WIRE HARNESSING FOR POD ASSY."
10534,KOHINOOR INTERNATIONAL PRIVATE LIMITED,"KOHINOOR INTERNATIONAL PRIVATE LIMITED KOHINOOR INTERNATIONAL PRIVATE LIMITED KOHINOOR INTERNATIONAL PRIVATE LIMITED Jammu & Kashmir HOUSE,7 SHEIKH BAGH,SRINAGAR,(J&K),JAMMU AND KASHMIR,Jammu & Kashmir,190001-India ; nan nan ; nan nan nan nan ; nan nan"
10535,AQUARIUS FABRIQUE INTERNATIONAL PVT LTD,"AQUARIUS FABRIQUE INTERNATIONAL PVT LTD AQUARIUS FABRIQUE INTERNATIONAL PVT LTD AQUARIUS FABRIQUE INTERNATIONAL PVT LTD Maharashtra S-49,M I D C BHOSARI,PUNE,Maharashtra,411026-India ; nan nan ; nan nan nan nan ; nan nan"
10536,SHAN ENTERPRISES PRIVATE LIMITED,"SHAN ENTERPRISES PRIVATE LIMITED SHAN ENTERPRISES PRIVATE LIMITED SHAN ENTERPRISES PRIVATE LIMITED Tamil Nadu 202, RAMASAMY SALAI,K.K.NAGAR, CHENNAI-78,CHENNAI-78,Chennai,Tamil Nadu,600078-India ; nan nan ; nan nan nan nan ; nan nan"
10537,SUPER ENTERPRISES PRIVATE LIMITED,"SUPER ENTERPRISES PRIVATE LIMITED SUPER ENTERPRISES PRIVATE LIMITED SUPER ENTERPRISES PRIVATE LIMITED West Bengal 74 M M GHOSH ROAD,KOLKATA,West Bengal,700074-India ; nan nan ; nan nan nan nan ; nan nan"
10538,KRISHNA ENTERPRISES PRIVATE LIMITED .,"KRISHNA ENTERPRISES PRIVATE LIMITED . KRISHNA ENTERPRISES PRIVATE LIMITED . KRISHNA ENTERPRISES PRIVATE LIMITED . Automotive Automotive Delhi T-233 SHIVAJI NAGAR NARELADELHI,NA,Delhi,000000-India ; nan nan ; nan nan nan ; PRIMER GASKET, PACKING FITMENT BOTTOM & TOM, SLIPING RING, TWIN CONTAINER, CARRIER-11A, CARRIER-12A, 84 MM TWIN CONTAINER"
10539,J.J. ENTERPRISES PRIVATE LIMITED,"J.J. ENTERPRISES PRIVATE LIMITED J.J. ENTERPRISES PRIVATE LIMITED J.J. ENTERPRISES PRIVATE LIMITED Orissa DOLMUNDAIHARIPUR ROAD,CUTTACK 753 001,Orissa,753001-India ; nan nan ; nan nan nan nan ; nan nan"
10540,MANGLAM SAFPACK INDUSTRIES PRIVATE LIMITED,"MANGLAM SAFPACK INDUSTRIES PRIVATE LIMITED MANGLAM SAFPACK INDUSTRIES PRIVATE LIMITED MANGLAM SAFPACK INDUSTRIES PRIVATE LIMITED Haryana Plot No. 76, Sector 6,,HSIIDC Phase-1,,Bawal,Mahendragarh,Haryana,123501-India ; nan nan ; nan nan nan nan ; nan nan"
10541,JAIN INDUSTRIES PRIVATE LIMITED,"JAIN INDUSTRIES PRIVATE LIMITED JAIN INDUSTRIES PRIVATE LIMITED JAIN INDUSTRIES PRIVATE LIMITED Delhi 2176 77/61-62 NAIWALA LAXMIMARG KAROL BAGH NEW DELHI,NA,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10542,WINCO POLY-TEX PRIVATE LIMITED,"WINCO POLY-TEX PRIVATE LIMITED WINCO POLY-TEX PRIVATE LIMITED WINCO POLY-TEX PRIVATE LIMITED Maharashtra 251 SANJAY BLDG NO 5-BMITTAL INDL ESTATE ANDHERI KURLA ROAD ANDHERI EAST,MUMBAI,Maharashtra,400059-India ; nan nan ; nan nan nan nan ; nan nan"
10543,RAJASTHAN SPINNING AND WEAVING MILLS LIMITED,"RAJASTHAN SPINNING AND WEAVING MILLS LIMITED RAJASTHAN SPINNING AND WEAVING MILLS LIMITED RAJASTHAN SPINNING AND WEAVING MILLS LIMITED Delhi BHILWARA BHAWAN40-41,,COMMUNITY CENTRE NEW FRIENDS COLONY,NEW DELHI-110065.,NA,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10544,SOWPARNIKA SPINNING MILLS PRIVATE LIMITED,"SOWPARNIKA SPINNING MILLS PRIVATE LIMITED SOWPARNIKA SPINNING MILLS PRIVATE LIMITED SOWPARNIKA SPINNING MILLS PRIVATE LIMITED Tamil Nadu 151, 5TH STREET GANDHI PURAM,COIMBATORE,Coimbatore,Tamil Nadu,641002-India ; nan nan ; nan nan nan nan ; nan nan"
10545,S P TEXTILES PRIVATE LIMITED,"S P TEXTILES PRIVATE LIMITED S P TEXTILES PRIVATE LIMITED S P TEXTILES PRIVATE LIMITED Tamil Nadu 1/104,CUDDALORE MAIN ROAD STRET KARIAPATTI,SALEM,Tamil Nadu,636106-India ; nan nan ; nan nan nan nan ; nan nan"
10546,SRIVARI ENTERPRISES PRIVATE LIMITED,"SRIVARI ENTERPRISES PRIVATE LIMITED SRIVARI ENTERPRISES PRIVATE LIMITED SRIVARI ENTERPRISES PRIVATE LIMITED Tamil Nadu 14 1 ABIRAMI NAGARNAVAVOOR PIRIVOO BHARATHIAR UNIVERSITY POST,COIMBATORE,Coimbatore,Tamil Nadu,641046-India ; nan nan ; nan nan nan nan ; nan nan"
10547,SUNSHINE ENTERPRISES PRIVATE LIMITED,"SUNSHINE ENTERPRISES PRIVATE LIMITED SUNSHINE ENTERPRISES PRIVATE LIMITED SUNSHINE ENTERPRISES PRIVATE LIMITED Tamil Nadu 2/195-A, AVINASHI ROAD CHINNIYAMPALAYAM,COIMBATORE,Tamil Nadu,641062-India ; nan nan ; nan nan nan nan ; nan nan"
10548,SHIVA TEXYARN LIMITED,"SHIVA TEXYARN LIMITED SHIVA TEXYARN LIMITED SHIVA TEXYARN LIMITED Tamil Nadu 252,METTUPALAYAM ROAD,COIMBATORE,Coimbatore,Tamil Nadu,641043-India ; nan nan ; nan nan nan nan ; nan nan"
10549,RTIL LIMITED,"RTIL LIMITED RTIL LIMITED RTIL LIMITED Textiles Textiles Maharashtra MARATHON INNOVA IT PARK, B2/ 501 & C - 501, 5th Floor, Off. G. K. MARG, Lower Parel,(West),,MUMBAI,Maharashtra,400013-India ; ; nan nan nan ; Serge Battle Dress Poly Wool 142 Cms Minimum Width; Yarn Worsted 30 Tex x 2 OG of 64s W/Q; Yarn Worsted 80 Tex Dark OG; Yarn Worsted 80 Tex X 3 Dark OG"
10550,G I S LTD,"G I S LTD G I S LTD G I S LTD West Bengal 8 INDIA EXCHANGE PLACE,KOLKATA,West Bengal,700001-India ; nan nan ; nan nan nan nan ; nan nan"
10551,ASHA TEXTILES PVT LTD,"ASHA TEXTILES PVT LTD ASHA TEXTILES PVT LTD ASHA TEXTILES PVT LTD Uttar Pradesh PILI KOTHI GOBINDPURI,MODINAGAR GHAZIABAD,UTTAR PRADESH,Ghaziabad,Uttar Pradesh,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10552,L K WOOLLEN AND SILK MILLS PVT LTD,"L K WOOLLEN AND SILK MILLS PVT LTD L K WOOLLEN AND SILK MILLS PVT LTD L K WOOLLEN AND SILK MILLS PVT LTD Punjab HIDE MARKET DISTT AMRITSAR,PUNJAB,Punjab,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10553,N H TEXTILES PVT LTD,"N H TEXTILES PVT LTD N H TEXTILES PVT LTD N H TEXTILES PVT LTD Gujarat 19 MASKATI PLOT-2 PARLE POINTATHWALINES,SURAT,Gujarat,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10554,M H TEXTILE PRIVATE LIMITED,"M H TEXTILE PRIVATE LIMITED M H TEXTILE PRIVATE LIMITED M H TEXTILE PRIVATE LIMITED Delhi G-54, Ground Floor, Vardhman Fortune Mall, G T Karnal Road, Near Gujranwala Town,,Delhi,North Delhi,Delhi,110003-India ; nan nan ; nan nan nan nan ; nan nan"
10555,RIDHI FABRICS PRIVATE LIMITED,"RIDHI FABRICS PRIVATE LIMITED RIDHI FABRICS PRIVATE LIMITED RIDHI FABRICS PRIVATE LIMITED Delhi 52/72, RAMJAS ROAD, KAROL BAGH,,NEW DELHI,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10556,DALMIA INDUSTRIES PRIVATE LIMITED,"DALMIA INDUSTRIES PRIVATE LIMITED DALMIA INDUSTRIES PRIVATE LIMITED DALMIA INDUSTRIES PRIVATE LIMITED Gujarat PLOT NO. 86, DALMIA HOUSE UMARWADA, RING ROAD,SURAT,Gujarat,395002-India ; nan nan ; nan nan nan nan ; nan nan"
10557,DHRUVI ENTERPRISE PRIVATE LIMITED,"DHRUVI ENTERPRISE PRIVATE LIMITED DHRUVI ENTERPRISE PRIVATE LIMITED DHRUVI ENTERPRISE PRIVATE LIMITED Gujarat R.S.No.167, SHED NO.53-54, GROUND & FIRST FLOOR SHREE DWARKESH INDUSTRIAL CO-OP SOCIETY,,U M ROAD,SURAT,Surat,Gujarat,395007-India ; nan nan ; nan nan nan nan ; nan nan"
10558,REPRO GRAPHICS INDIA PRIVATE LIMITED,"REPRO GRAPHICS INDIA PRIVATE LIMITED REPRO GRAPHICS INDIA PRIVATE LIMITED REPRO GRAPHICS INDIA PRIVATE LIMITED Delhi G - 1, IDEAL HOUSE 69, NEHRU PLACE,NEW DELHI,Delhi,110019-India ; nan nan ; nan nan nan nan ; nan nan"
10559,HARINI FIBRES PRIVATE LIMITED,"HARINI FIBRES PRIVATE LIMITED HARINI FIBRES PRIVATE LIMITED HARINI FIBRES PRIVATE LIMITED IT & Software IT & Software Tamil Nadu 14-15,SRI BALASUBRAMANIANAGARPEELAMEDU,COIMBATORE 641 004,NA,Coimbatore,Tamil Nadu,000000-India ; nan nan ; nan nan nan ; AIR INTAKE SYSTEM; COUPLING KNORR I/89124 (4B78033); PRE-SELECTOR LEVER; REDUCTION PRE-SELECTOR; REDUCTION PRE-SELECTOR /443 853 111 868/"
10560,S AND B IMPEX PRIVATE LIMITED,"S AND B IMPEX PRIVATE LIMITED S AND B IMPEX PRIVATE LIMITED S AND B IMPEX PRIVATE LIMITED Delhi 24 COMMUNITY CENTRE EAST OFKAILASH,NEW DELHI,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10561,WEAVERLY JUTE MILLS PRIVATE LIMITED,"WEAVERLY JUTE MILLS PRIVATE LIMITED WEAVERLY JUTE MILLS PRIVATE LIMITED WEAVERLY JUTE MILLS PRIVATE LIMITED West Bengal 5,CLIVE ROW 2ND FLOOR ,ROOM NO-51,KOLKATA,West Bengal,700001-India ; ; nan nan nan nan ; nan nan"
10562,DEVTARA INDUSTRIES PRIVATE LIMITED,"DEVTARA INDUSTRIES PRIVATE LIMITED DEVTARA INDUSTRIES PRIVATE LIMITED DEVTARA INDUSTRIES PRIVATE LIMITED Delhi C-72/2 MOHAN PURIMAUJPUR GHONDA,DELHI,Delhi,110053-India ; nan nan ; nan nan nan nan ; nan nan"
10563,CHHOTANAGPUR ROPE WORKS PVT LTD,"CHHOTANAGPUR ROPE WORKS PVT LTD CHHOTANAGPUR ROPE WORKS PVT LTD CHHOTANAGPUR ROPE WORKS PVT LTD West Bengal NAMASKAR BUILDING, 24-A, ANIL ROY ROAD GROUND FLOOR,KOLKATA,West Bengal,700029-India ; nan nan ; nan nan nan nan ; nan nan"
10564,TRIDENT CORPORATION LIMITED,"TRIDENT CORPORATION LIMITED TRIDENT CORPORATION LIMITED TRIDENT CORPORATION LIMITED Punjab Trident Complex Raikot Road, Barnala,Barnala,Punjab,148101-India ; nan nan ; nan nan nan nan ; nan nan"
10565,RAGHAV KNITWEARS PRIVATE LIMITED,"RAGHAV KNITWEARS PRIVATE LIMITED RAGHAV KNITWEARS PRIVATE LIMITED RAGHAV KNITWEARS PRIVATE LIMITED Punjab E-9/1401, STREET NO 6, ANANDPURI, KALI SARAK,LUDHIANA,Ludhiana,Punjab,141001-India ; nan nan ; nan nan nan nan ; nan nan"
10566,L K INDUSTRIES PRIVATE LIMITED,"L K INDUSTRIES PRIVATE LIMITED L K INDUSTRIES PRIVATE LIMITED L K INDUSTRIES PRIVATE LIMITED Maharashtra Unit No. F-8, Oswal Industrial Complex, Phase 1, Sonale Village, Near Sonale Police Chowk,i Bhiwandi,Bhiwandi,Thane,Maharashtra,421302-India ; nan nan ; nan nan nan nan ; nan nan"
10567,SWADESHI NIWAR MILLS PRIVATE LIMITED,"SWADESHI NIWAR MILLS PRIVATE LIMITED SWADESHI NIWAR MILLS PRIVATE LIMITED SWADESHI NIWAR MILLS PRIVATE LIMITED Textiles Textiles Uttar Pradesh G-10, 59/132-A, Purani Dal Mandi, Birhana Road,,Kanpur,Kanpur,Uttar Pradesh,208001-India ; ; R&D; TEST ; CLOTH COTTON DOSSUTI OG 91 CMS WIDE; CLOTH DUCK COTTON 340 GMS SCOURED 91 CMS; DUCK COTTON 610 GMS O.G.W.P. 91 CMS; Elbow & Knee Pads (For Infantry Soldiers); FABRIC 410 GMS OG WP P.V. DOPE DYED RIP STOP 148 CMS; FABRIC GREEN 205 GMS SPUN P.V. BLENDED DOPE DYED 148 CMS; FASTENER HOOK & LOOP or VALCRO VARIOUS; PVC Sheet For Bag Kit; TAPES AND CORDAGES; Tapes & Cordages; Various Cotton and Dope Dyed Fabrics and Garniture items; WEBBING NYLON VARIOUS"
10568,BENGAL WATERPROOF LTD,"BENGAL WATERPROOF LTD BENGAL WATERPROOF LTD BENGAL WATERPROOF LTD West Bengal MMS CHAMBERS 4A COUNCIL HOUSE STREET,KOLKATA,Kolkata,West Bengal,700001-India ; nan nan ; nan nan nan ; GUM BOOT"
10569,ARVIND INDUSTRIES PRIVATE LIMITED,"ARVIND INDUSTRIES PRIVATE LIMITED ARVIND INDUSTRIES PRIVATE LIMITED ARVIND INDUSTRIES PRIVATE LIMITED Maharashtra 17/14 TALMAKI WADI, TARDEO ROAD,,MUMBAI,Mumbai City,Maharashtra,400007-India ; nan nan ; nan nan nan nan ; nan nan"
10570,TIRUPATI TEXTILES LTD.,"TIRUPATI TEXTILES LTD. TIRUPATI TEXTILES LTD. TIRUPATI TEXTILES LTD. West Bengal P-337 LAKE TOWN BLOCK A,KOLKATA,West Bengal,700089-India ; nan nan ; nan nan nan nan ; nan nan"
10571,EASTERN ENTERPRISES LTD,"EASTERN ENTERPRISES LTD EASTERN ENTERPRISES LTD EASTERN ENTERPRISES LTD West Bengal 53 SARAT BOSOE ROAD P S BHOWANIPUR,KOLKATA,West Bengal,700025-India ; nan nan ; nan nan nan nan ; nan nan"
10572,CREATIVE GARMENTS PVT. LTD.,"CREATIVE GARMENTS PVT. LTD. CREATIVE GARMENTS PVT. LTD. CREATIVE GARMENTS PVT. LTD. West Bengal 11 SARAT BOSE DRD,KOL,West Bengal,700020-India ; nan nan ; nan nan nan nan ; nan nan"
10573,HWC VENTURES PRIVATE LIMITED,"HWC VENTURES PRIVATE LIMITED HWC VENTURES PRIVATE LIMITED HWC VENTURES PRIVATE LIMITED Tamil Nadu NO 160/3 A2, 1ST FLOOR SRI GURUVAYURAPPAN NAGAR, POYAMPALAYAM,TIRUPUR,Coimbatore,Tamil Nadu,641602-India ; nan nan ; nan nan nan nan ; nan nan"
10574,MODERN APPARELS PRIVATE LIMITED,"MODERN APPARELS PRIVATE LIMITED MODERN APPARELS PRIVATE LIMITED MODERN APPARELS PRIVATE LIMITED Maharashtra 220 SHANTI INDL ESTATESOROJINI NAIDU RD MALAD W,MUMBAI 4000,Maharashtra,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10575,NAHAR FABRICS LIMITED,"NAHAR FABRICS LIMITED NAHAR FABRICS LIMITED NAHAR FABRICS LIMITED Delhi 1107,ASHOKA ESTATEBARAKHAMBA ROAD NEW DELHI-1,NA,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10576,KDR SPINNING MILLS LIMITED,"KDR SPINNING MILLS LIMITED KDR SPINNING MILLS LIMITED KDR SPINNING MILLS LIMITED Delhi 131, SADAR BAZAR,,DELHI,Delhi,110006-India ; nan nan ; nan nan nan nan ; nan nan"
10577,FOREMOST INTERNATIONAL PRIVATE LIMITED,"FOREMOST INTERNATIONAL PRIVATE LIMITED FOREMOST INTERNATIONAL PRIVATE LIMITED FOREMOST INTERNATIONAL PRIVATE LIMITED Delhi PLOT NO-71 UDYOG VIHARPHASE-I GURGAON,HARYANA,Delhi,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10578,A O V CLEVER KNITS PRIVATE LIMITED,"A O V CLEVER KNITS PRIVATE LIMITED A O V CLEVER KNITS PRIVATE LIMITED A O V CLEVER KNITS PRIVATE LIMITED Delhi 136-APOCKET-12 JASOLA,NEW DELHI,Delhi,110044-India ; nan nan ; nan nan nan nan ; nan nan"
10579,KONASTH HANDICRAFTS PRIVATE LIMITED,"KONASTH HANDICRAFTS PRIVATE LIMITED KONASTH HANDICRAFTS PRIVATE LIMITED KONASTH HANDICRAFTS PRIVATE LIMITED Delhi H.No-205, Ground Floor Block SU, Pitampura,Delhi,North West,Delhi,110034-India ; nan nan ; nan nan nan nan ; nan nan"
10580,SARALEE HOUSEHOLD & BODYCARE INDIA PRIVATE LIMITED,"SARALEE HOUSEHOLD & BODYCARE INDIA PRIVATE LIMITED SARALEE HOUSEHOLD & BODYCARE INDIA PRIVATE LIMITED SARALEE HOUSEHOLD & BODYCARE INDIA PRIVATE LIMITED Maharashtra PIROJSHANAGAR, ESTERN EXPRESS HIGHWAY VIKHROLI EAST,MUMBAI,Mumbai City,Maharashtra,400079-India ; nan nan ; nan nan nan nan ; nan nan"
10581,MINERVA HOSIERY MILLS PVT LTD,"MINERVA HOSIERY MILLS PVT LTD MINERVA HOSIERY MILLS PVT LTD MINERVA HOSIERY MILLS PVT LTD Punjab satsang road,civil lines ludhiana,NA,Punjab,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10582,MADHUR ENTERPRISES PRIVATE LIMITED,"MADHUR ENTERPRISES PRIVATE LIMITED MADHUR ENTERPRISES PRIVATE LIMITED MADHUR ENTERPRISES PRIVATE LIMITED Uttar Pradesh 47/65 SWADESH BAZARGENERAL GANJ KANPUR,UTTAR PRADESH,Uttar Pradesh,000000-India ; nan nan ; nan nan nan nan ; nan nan"
10583,TARUN TEXTILES PVT LTD,"TARUN TEXTILES PVT LTD TARUN TEXTILES PVT LTD TARUN TEXTILES PVT LTD West Bengal 12A, CAMAC STREET ROOM NO-5A, 5TH FLOOR,,KOLKATA,West Bengal,700017-India ; nan nan ; nan nan nan nan ; nan nan"
10584,A D INDUSTRIES PRIVATE LIMITED,"A D INDUSTRIES PRIVATE LIMITED A D INDUSTRIES PRIVATE LIMITED A D INDUSTRIES PRIVATE LIMITED West Bengal 17, RUP CHAND STREET,KOLKATA,Kolkata,West Bengal,700007-India ; nan nan ; nan nan nan nan ; nan nan"
